"","idclient","idticket","Date","Montant","Points"
"452",1744004,460200000000,2012-05-30 12:10:47,95.4,15
"453",1744004,460100000000,2012-07-09 18:23:23,210,68
"454",1744004,460100000000,2012-08-29 15:28:33,143.75,23
"455",1744004,460100000000,2012-11-08 15:08:51,102.85,17
"456",1744004,460100000000,2013-01-24 15:13:13,102.85,17
"457",1744004,460200000000,2013-05-13 11:39:33,143.1,23
"458",1744004,460100000000,2013-12-04 15:13:31,106.81,17
"459",1744004,460100000000,2013-12-16 14:51:12,19.9,3
"460",1744026,380100000000,2010-01-06 17:01:18,132.72,19
"461",1744026,380100000000,2010-03-12 10:44:35,27.7,4
"462",1744026,380400000000,2010-03-26 11:32:51,16.02,2
"463",1744026,380100000000,2010-04-19 12:24:09,45.7,6
"464",1744026,380100000000,2010-04-19 12:25:22,19.99,2
"465",1744026,380500000000,2010-05-20 19:03:30,23.7,3
"466",1744026,380400000000,2010-05-21 17:02:11,3.2,0
"467",1744063,650200000000,2010-01-06 18:56:14,57.02,8
"468",1744063,650500000000,2010-04-17 14:37:58,81.39,11
"469",1744069,270100000000,2010-01-07 09:19:31,92.91,13
"470",1744069,490200000000,2010-03-20 11:56:47,156.28,22
"471",1744069,270100000000,2010-05-25 09:38:28,27.05,3
"472",1744069,270100000000,2010-06-02 10:29:29,45.5,6
"473",1744069,270100000000,2010-08-05 10:15:10,25.4,3
"474",1744069,270100000000,2010-08-17 09:39:27,31.15,4
"475",1744069,270100000000,2010-10-05 09:22:08,8.3,1
"476",1744069,270100000000,2010-11-02 11:00:08,21.2,3
"477",1744069,270100000000,2010-11-06 10:28:38,33.5,4
"478",1744069,270100000000,2010-11-10 11:25:16,15.4,2
"479",1744069,270100000000,2011-01-08 16:53:34,12.8,1
"480",1744069,270100000000,2011-02-03 11:22:56,77.6,0
"481",1744069,270100000000,2011-11-28 09:25:30,126.27,21
"482",1744069,270100000000,2012-01-18 18:02:25,4.95,0
"483",1744069,270100000000,2012-01-21 13:39:07,7.1,1
"484",1744069,270100000000,2012-01-21 17:55:56,57.45,9
"485",1744069,270100000000,2012-03-29 11:34:43,22.78,4
"486",1744070,400200000000,2010-01-07 09:30:18,64.52,9
"487",1744070,400100000000,2010-03-12 09:26:06,48.04,7
"488",1744070,400200000000,2010-04-08 09:31:24,10.5,1
"489",1744070,400400000000,2010-05-21 12:54:49,32.49,4
"490",1744070,400200000000,2010-06-26 13:41:20,20.8,2
"491",1744070,400100000000,2010-08-12 15:08:29,66.34,9
"492",1744077,420400000000,2010-01-07 10:36:00,92.01,13
"493",1744077,420400000000,2010-02-02 16:00:56,4.1,1
"494",1744077,420400000000,2010-02-26 15:37:47,10.7,2
"495",1744077,420200000000,2010-03-19 17:21:22,4.9,1
"496",1744077,420400000000,2010-04-03 16:31:36,6.6,1
"497",1744077,420400000000,2010-04-16 17:13:34,4.1,0
"498",1744077,420200000000,2010-05-10 10:40:45,31.49,4
"499",1744077,420500000000,2010-06-19 10:17:31,11.8,1
"500",1744077,420400000000,2010-06-26 10:18:42,10.7,1
"501",1744077,420400000000,2010-07-19 10:11:14,6.6,0
"502",1744077,420200000000,2010-08-01 10:37:58,23.9,3
"503",1744077,420400000000,2010-08-16 10:31:27,19.9,2
"504",1744077,420400000000,2010-08-30 10:38:21,11.55,1
"505",1744077,421500000000,2010-09-20 12:04:05,0,0
"506",1744077,420400000000,2010-09-20 15:18:27,4.1,0
"507",1744077,420400000000,2010-10-11 15:17:01,16.5,2
"508",1744077,420500000000,2010-10-30 15:31:21,4.1,0
"509",1744077,420200000000,2010-11-08 16:42:43,10.7,1
"510",1744077,420200000000,2010-11-12 16:56:03,4.99,0
"511",1744077,420500000000,2010-12-07 15:28:07,12.4,1
"512",1744077,420400000000,2010-12-21 15:56:59,4.99,0
"513",1744077,420200000000,2010-12-30 15:56:41,6.6,0
"514",1744077,420200000000,2011-01-08 16:00:17,4.99,0
"515",1744077,420200000000,2011-01-19 14:35:16,12.89,1
"516",1744077,420200000000,2011-01-27 14:26:42,4.99,0
"517",1744077,420300000000,2011-02-08 14:33:10,19.1,3
"518",1744077,420400000000,2011-02-14 14:28:00,4.99,0
"519",1744077,420400000000,2011-03-01 15:57:02,26.85,4
"520",1744077,420400000000,2011-03-07 14:36:19,4.99,0
"521",1744077,420200000000,2011-03-16 14:33:35,5.99,0
"522",1744077,420200000000,2011-04-04 14:30:07,12.89,2
"523",1744077,420500000000,2011-04-17 17:25:18,4.99,0
"524",1744077,420300000000,2011-04-26 14:35:19,17.84,2
"525",1744077,420600000000,2011-05-15 15:52:10,17.88,2
"526",1744077,420200000000,2011-06-06 14:31:03,15.88,2
"527",1744077,420200000000,2011-06-20 18:06:04,20.87,3
"528",1744077,420300000000,2011-07-11 14:28:08,23.89,3
"529",1744077,420200000000,2011-07-25 14:35:32,17.88,2
"530",1744077,420200000000,2011-08-22 14:25:32,5.99,0
"531",1744077,420200000000,2011-08-28 14:18:43,4.99,0
"532",1744077,420500000000,2011-09-05 14:24:02,6.9,1
"533",1744077,420200000000,2011-09-15 14:35:30,5.99,0
"534",1744077,420400000000,2011-09-22 15:33:34,4.59,0
"535",1744077,420200000000,2011-10-02 13:40:02,3.99,0
"536",1744077,420500000000,2011-10-15 15:40:44,26.89,4
"537",1744077,420200000000,2011-11-05 09:57:55,4.99,0
"538",1744077,420400000000,2011-11-26 15:08:08,5.99,0
"539",1744077,420400000000,2011-12-03 10:54:02,11,1
"540",1744077,420300000000,2011-12-24 11:03:28,17.88,2
"541",1744077,420400000000,2012-01-07 11:05:11,20.9,3
"542",1744077,420400000000,2012-01-21 15:38:20,17.97,2
"543",1744077,420500000000,2012-02-20 17:54:23,10.98,1
"544",1744077,420300000000,2012-03-18 11:50:37,18.48,3
"545",1744077,420300000000,2012-03-24 10:49:13,16.9,2
"546",1744077,420200000000,2012-04-21 10:16:55,10.98,1
"547",1744077,420200000000,2012-05-18 15:00:50,4.99,0
"548",1744077,420200000000,2012-06-03 18:09:53,5.99,0
"549",1744077,420300000000,2012-06-09 10:42:27,20.99,3
"550",1744077,420300000000,2012-06-23 11:00:18,12.28,2
"551",1744077,420200000000,2012-07-07 15:37:14,5.99,0
"552",1744077,420200000000,2012-07-31 15:19:33,5.99,0
"553",1744077,420200000000,2012-09-06 17:58:49,15.9,2
"554",1744077,420200000000,2012-09-10 17:58:35,4.99,0
"555",1744077,420200000000,2012-09-27 18:12:48,6.3,1
"556",1744077,420300000000,2012-10-04 18:49:58,15.49,2
"557",1744077,420500000000,2012-10-17 15:47:32,4.99,0
"558",1744077,420300000000,2012-11-16 16:35:37,4.99,0
"559",1744077,420200000000,2012-12-08 10:25:07,13.88,2
"560",1744077,420400000000,2012-12-22 10:40:25,9.98,1
"561",1744077,420400000000,2012-12-27 15:07:32,13.19,2
"562",1744077,420400000000,2013-01-07 17:51:55,4.99,0
"563",1744077,420400000000,2013-01-19 11:27:24,3.99,0
"564",1744077,420400000000,2013-01-24 17:54:56,14.95,2
"565",1744077,420700000000,2013-02-15 18:08:11,14.99,2
"566",1744077,420200000000,2013-02-23 15:31:26,10.05,1
"567",1744077,420400000000,2013-03-15 17:00:07,8.89,1
"568",1744077,420400000000,2013-03-22 16:52:57,7.77,1
"569",1744077,420300000000,2013-03-27 17:57:58,9.8,1
"570",1744077,420400000000,2013-04-05 17:09:51,17.59,2
"571",1744077,420200000000,2013-04-13 11:13:24,5.15,0
"572",1744077,420400000000,2013-04-26 16:59:50,3.99,0
"573",1744077,420200000000,2013-05-04 10:20:07,5.15,0
"574",1744077,420200000000,2013-05-11 10:44:57,3.99,0
"575",1744077,420500000000,2013-05-23 17:59:53,15.24,2
"576",1744077,420500000000,2013-06-08 15:57:22,3.99,0
"577",1744077,420200000000,2013-06-14 16:50:38,4.38,0
"578",1744077,420500000000,2013-06-23 15:24:24,3.99,0
"579",1744077,420200000000,2013-07-07 15:06:22,10.39,1
"580",1744077,420500000000,2013-07-20 11:11:17,5.15,0
"581",1744077,420400000000,2013-07-31 18:12:38,33.55,5
"582",1744077,420400000000,2013-09-13 17:05:42,11.25,1
"583",1744077,420400000000,2013-10-07 18:18:43,5.15,0
"584",1744077,420300000000,2013-11-01 15:13:50,11.25,1
"585",1744077,420500000000,2013-11-14 18:44:09,22.3,3
"586",1744077,420400000000,2013-12-02 17:55:57,5.15,0
"587",1744077,420300000000,2013-12-14 12:27:33,6.1,1
"588",1744077,420400000000,2013-12-31 10:54:20,5.3,0
"589",1744083,1000100000000,2010-01-07 11:16:44,68.05,10
"590",1744083,1000100000000,2010-02-09 18:57:05,57.73,8
"591",1744083,1000100000000,2010-03-31 12:16:23,43.61,6
"592",1744083,1000200000000,2010-04-09 17:56:57,8.5,1
"593",1744083,1000200000000,2010-04-16 12:22:20,24.15,3
"594",1744083,1000200000000,2010-04-30 18:46:06,64.75,9
"595",1744083,1000100000000,2010-06-17 10:49:10,36.85,5
"596",1744083,1000100000000,2010-07-09 19:04:23,20.81,2
"597",1744083,1000200000000,2010-07-16 18:47:53,48.17,6
"598",1744083,1000100000000,2010-07-30 17:51:47,34.82,4
"599",1744083,1000200000000,2010-10-01 17:49:29,57.56,8
"600",1744083,1000100000000,2010-11-03 18:11:09,22.52,3
"601",1744083,1000100000000,2010-11-18 15:08:24,29.55,4
"602",1744083,1000100000000,2010-12-09 18:52:58,9.51,1
"603",1744083,1000100000000,2011-01-03 18:40:58,52.21,7
"604",1744083,1000200000000,2011-01-31 18:54:59,23.62,3
"605",1744114,260200000000,2010-01-07 14:34:12,77.87,11
"606",1744114,260300000000,2010-01-25 11:49:53,24.93,4
"607",1744114,260100000000,2010-12-07 10:45:35,29.6,4
"608",1744235,130100000000,2010-01-08 10:51:28,60.5,9
"609",1744235,130400000000,2010-03-24 11:12:14,56.33,8
"610",1744235,130500000000,2010-04-09 15:51:58,26.75,3
"611",1744235,130600000000,2010-06-10 16:00:52,17.8,2
"612",1744235,130600000000,2010-07-12 11:41:52,31.29,4
"613",1744235,130600000000,2010-10-10 10:58:39,14.8,2
"614",1744235,130500000000,2010-10-29 15:54:37,31.2,4
"615",1744235,130600000000,2011-03-27 17:02:33,49.68,8
"616",1744235,130400000000,2012-02-21 15:48:04,39.15,6
"617",1744235,130400000000,2013-10-04 10:49:08,158.44,26
"618",1744235,130101000000,2013-12-20 16:58:40,34.9,5
"619",1744256,420200000000,2010-01-08 12:15:59,109.82,16
"620",1744256,420600000000,2010-02-28 18:33:31,11.8,2
"621",1744256,420500000000,2010-03-14 17:53:00,33.7,5
"622",1744256,420600000000,2010-03-26 19:11:16,12.24,2
"623",1744256,420500000000,2010-05-03 17:22:13,11.85,1
"624",1744256,420600000000,2010-05-03 17:23:27,19.95,2
"625",1744256,420600000000,2010-05-03 17:24:29,19.95,2
"626",1744256,420300000000,2010-09-23 12:06:58,14.4,2
"627",1744256,420200000000,2010-11-06 18:16:22,11.15,1
"628",1744299,430100000000,2010-01-08 14:13:17,84,12
"629",1744299,430100000000,2010-01-19 16:57:37,62.29,9
"630",1744299,430200000000,2010-03-01 18:17:30,3.6,1
"631",1744299,430200000000,2010-03-10 16:48:03,14.4,2
"632",1744299,430300000000,2010-03-13 15:30:19,15.28,2
"633",1744299,430200000000,2010-03-31 17:06:47,15.7,2
"634",1744299,430100000000,2010-04-03 10:22:48,5.4,1
"635",1744299,430200000000,2010-04-13 15:52:22,23.1,3
"636",1744299,430200000000,2010-05-18 15:46:57,17.7,2
"637",1744299,430100000000,2010-06-18 11:28:21,17.7,2
"638",1744299,430100000000,2010-07-17 11:12:42,38.29,5
"639",1744299,430200000000,2010-08-28 10:50:29,33.4,4
"640",1744299,430200000000,2010-09-25 10:40:41,27.6,3
"641",1744299,430100000000,2010-11-01 09:54:31,17.7,2
"642",1744299,430300000000,2010-12-03 11:13:07,22.77,3
"643",1744299,430400000000,2011-03-05 14:41:37,41.34,6
"644",1744299,430300000000,2011-04-16 10:30:23,21.6,3
"645",1744299,430100000000,2011-05-21 14:25:04,18.1,3
"646",1744299,430300000000,2011-07-02 15:58:24,24,4
"647",1744299,430200000000,2011-08-04 11:10:06,27.15,4
"648",1744299,430100000000,2011-09-17 15:27:54,31.55,5
"649",1744299,430100000000,2011-09-17 15:28:44,12.95,2
"650",1744299,430400000000,2011-10-14 18:35:23,18.54,3
"651",1744337,980300000000,2010-01-08 16:11:30,19.9,3
"652",1744337,980500000000,2010-02-02 17:47:38,30.9,4
"653",1744508,420300000000,2010-01-09 15:17:10,59.88,9
"654",1744508,420300000000,2010-04-07 14:56:50,58.75,8
"655",1744508,420200000000,2010-04-23 17:54:12,6.72,0
"656",1744508,420200000000,2010-10-04 16:03:54,41.25,5
"657",1744508,420500000000,2011-03-02 16:28:16,42.73,0
"658",1744539,1060100000000,2010-01-09 16:38:33,41.01,6
"659",1744539,1060100000000,2010-01-31 11:51:40,63.53,9
"660",1744539,1060100000000,2010-03-21 16:49:30,61.3,9
"661",1744539,1060400000000,2010-05-01 16:52:56,93.75,13
"662",1744539,1060100000000,2010-07-14 15:15:01,51.39,7
"663",1744539,1060100000000,2010-08-19 17:43:45,65.99,9
"664",1744539,1060100000000,2010-08-22 11:40:25,268.55,38
"665",1744539,1060100000000,2010-10-09 11:23:15,32.05,4
"666",1744539,1060400000000,2010-11-20 18:00:12,46.24,6
"667",1744539,1060100000000,2010-11-21 18:07:06,20.14,2
"668",1744539,1060100000000,2011-01-29 18:11:49,48.75,6
"669",1744539,1060100000000,2011-01-29 18:16:46,-13.5,0
"670",1744539,1060300000000,2011-04-03 12:15:51,62.7,0
"671",1744539,1060100000000,2011-10-01 17:18:26,222.7,37
"672",1744539,1060100000000,2011-11-19 10:46:10,30.2,5
"673",1744539,1060600000000,2011-12-18 17:46:18,20.37,3
"674",1744539,1060400000000,2012-01-14 17:40:30,16.7,2
"675",1744539,1060400000000,2012-02-19 18:05:59,60.23,10
"676",1744539,1060100000000,2012-04-04 12:54:54,22.46,4
"677",1744539,1060500000000,2012-04-21 18:14:03,31.2,5
"678",1744539,1060400000000,2012-05-23 17:38:56,42.32,7
"679",1744539,1060100000000,2012-08-18 12:22:44,98,16
"680",1744539,1060100000000,2012-10-04 16:25:52,21.6,3
"681",1744539,1060100000000,2012-10-07 17:21:54,26.99,4
"682",1744550,390100000000,2010-01-09 16:47:04,250.39,36
"683",1744550,390100000000,2010-01-16 17:06:37,131.9,19
"684",1744602,530600000000,2010-01-09 18:37:34,106.45,15
"685",1744602,530400000000,2010-01-23 10:20:12,123.75,18
"686",1744628,140200000000,2010-01-10 11:36:58,39.99,6
"687",1744628,140100000000,2010-01-11 17:11:42,24.34,3
"688",1744628,140200000000,2010-01-19 16:14:39,53.8,8
"689",1744628,140100000000,2010-02-07 15:28:04,14.3,2
"690",1744628,140200000000,2010-02-28 16:13:46,32.36,5
"691",1744628,300100000000,2010-08-30 15:32:56,4.99,0
"692",1744628,140400000000,2010-12-04 12:20:29,4.95,0
"693",1744645,990100000000,2010-01-10 12:19:22,41.43,6
"694",1744645,990400000000,2010-03-14 11:11:23,52.34,7
"695",1744645,990400000000,2010-03-28 11:33:41,47,7
"696",1744645,990400000000,2010-04-10 17:32:13,95.01,13
"697",1744645,990600000000,2010-05-08 14:25:31,30.12,4
"698",1744645,990100000000,2010-06-05 17:01:44,27.85,3
"699",1744645,990100000000,2010-06-05 17:03:18,43.79,6
"700",1744645,990300000000,2010-06-12 15:41:46,75.65,10
"701",1744645,990300000000,2010-06-19 12:15:01,69.23,9
"702",1744645,990100000000,2010-07-05 13:57:05,23.7,3
"703",1744645,990300000000,2010-09-11 14:03:42,58.94,8
"704",1744645,990600000000,2010-10-24 16:03:17,33.66,4
"705",1744645,990400000000,2011-01-09 10:37:28,50.27,7
"706",1744645,990400000000,2011-02-06 11:58:46,36.41,6
"707",1744645,990500000000,2011-04-24 11:19:41,84,14
"708",1744645,990600000000,2011-06-13 13:49:18,114.09,19
"709",1744645,990300000000,2011-06-18 12:14:19,162.23,27
"710",1744645,990100000000,2011-06-26 15:05:41,48.33,8
"711",1744645,990700000000,2011-07-03 13:06:32,50.6,8
"712",1744645,990400000000,2011-07-24 15:14:54,20.09,3
"713",1744645,990700000000,2011-08-15 15:21:11,28.19,4
"714",1744645,990700000000,2011-08-15 15:24:42,-13.5,0
"715",1744645,990600000000,2011-09-11 15:48:03,54.49,9
"716",1744645,990600000000,2011-10-06 12:01:59,49.88,8
"717",1744645,990500000000,2011-11-04 11:06:29,46.1,7
"718",1744645,990500000000,2011-11-13 14:17:12,24.04,4
"719",1744645,990500000000,2011-11-20 15:21:23,22.29,3
"720",1744645,990500000000,2011-12-18 12:08:25,90.72,15
"721",1744645,990600000000,2012-01-06 16:20:44,20.07,3
"722",1744645,990500000000,2012-01-28 10:28:36,46.83,7
"723",1744645,990400000000,2012-02-03 10:55:15,30.39,5
"724",1744645,990400000000,2012-02-12 12:38:49,53.81,8
"725",1744645,990400000000,2012-02-25 15:06:28,23.68,3
"726",1744645,990100000000,2012-03-22 11:23:20,36,6
"727",1744645,990300000000,2012-04-01 14:36:13,80.45,16
"728",1744645,990700000000,2012-04-07 10:02:16,55.03,9
"729",1744645,990400000000,2012-05-03 16:42:27,19.84,3
"730",1744645,990400000000,2012-07-10 11:18:40,30.94,5
"731",1744645,990400000000,2012-09-26 12:56:37,54.16,9
"732",1744645,990400000000,2012-12-01 11:42:27,40.94,6
"733",1744645,990400000000,2012-12-09 16:03:36,16.95,2
"734",1744645,990600000000,2013-01-06 17:21:23,85.04,14
"735",1744645,990400000000,2013-02-03 12:55:49,43.36,7
"736",1744645,990600000000,2013-02-10 10:17:37,34.2,5
"737",1744645,990600000000,2013-02-24 11:03:36,20.85,3
"738",1744645,990400000000,2013-04-27 11:22:03,60.44,10
"739",1744645,990600000000,2013-05-12 16:54:36,30.79,5
"740",1744645,990600000000,2013-05-12 16:55:45,25.8,4
"741",1744645,990500000000,2013-05-26 17:17:42,14.81,2
"742",1744645,990600000000,2013-07-07 17:12:21,73.92,12
"743",1744645,990400000000,2013-07-27 12:14:11,40.56,6
"744",1744645,990400000000,2013-08-04 17:47:45,28.22,4
"745",1744645,990300000000,2013-08-24 15:28:33,34.04,5
"746",1744645,990300000000,2013-09-07 15:33:57,47.15,7
"747",1744645,990300000000,2013-10-06 16:10:56,77.66,12
"748",1744645,990400000000,2013-10-23 11:03:59,41.74,6
"749",1744645,990500000000,2013-11-17 17:51:34,69.99,11
"750",1744645,990300000000,2013-12-08 17:19:38,63.11,10
"751",1744645,990400000000,2013-12-21 13:12:43,53.09,8
"752",1744645,990500000000,2013-12-28 11:41:49,42.13,7
"753",1744677,450600000000,2010-01-10 15:46:37,96.6,14
"754",1744677,450600000000,2010-03-21 14:49:53,19.45,3
"755",1744677,450300000000,2010-04-13 10:50:14,40.4,5
"756",1744677,160200000000,2010-05-19 18:09:04,44.95,6
"757",1744677,450300000000,2010-08-17 16:08:04,7.5,1
"758",1744677,160100000000,2010-10-10 15:56:51,17.9,2
"759",1744677,450700000000,2010-11-07 15:02:25,24.39,3
"760",1744677,160100000000,2010-11-24 13:46:13,23.4,3
"761",1744677,160600000000,2010-12-05 14:48:08,58.15,8
"762",1744677,450500000000,2010-12-11 17:37:25,19.4,2
"763",1744680,210100000000,2010-01-10 15:53:18,78.6,11
"764",1744680,210100000000,2012-11-04 15:42:10,34.4,5
"765",1744680,210200000000,2013-03-23 12:10:19,14.9,2
"766",1744680,210200000000,2013-06-01 16:25:44,33.87,5
"767",1744683,540300000000,2010-01-10 15:56:20,435.7,62
"768",1744683,540200000000,2010-11-13 17:47:01,19.9,2
"769",1744683,540500000000,2010-12-12 10:38:55,20.9,2
"770",1744683,540300000000,2010-12-19 17:19:58,96.4,13
"771",1744683,540200000000,2010-12-31 14:58:26,20.2,2
"772",1744683,540500000000,2011-01-22 11:56:32,15.9,2
"773",1744683,540300000000,2013-11-23 17:51:32,67.3,11
"774",1744683,540600000000,2013-12-07 11:11:07,39.1,6
"775",1744713,480100000000,2010-01-10 17:19:53,386.41,55
"776",1744713,480100000000,2010-02-05 18:33:47,145.1,21
"777",1744713,480100000000,2010-12-12 16:10:22,0,0
"778",1744713,480100000000,2010-12-17 11:41:22,0,0
"779",1744723,1100100000000,2010-01-10 17:54:17,1.15,0
"780",1744723,1100100000000,2010-03-19 18:20:07,12.95,2
"781",1744723,1100100000000,2010-05-19 17:55:29,35.55,5
"782",1744723,1100200000000,2010-05-21 18:59:57,20.65,2
"783",1744723,1100300000000,2010-05-29 16:53:57,40.1,5
"784",1744723,1100100000000,2010-06-03 18:27:56,31.05,4
"785",1744723,1100200000000,2010-10-03 17:33:44,30.9,4
"786",1744723,1100200000000,2011-03-13 17:27:10,9,0
"787",1744778,540400000000,2010-01-09 13:07:36,78.73,11
"788",1744778,540300000000,2010-01-16 18:33:49,111.5,16
"789",1744778,540300000000,2010-01-23 12:08:54,67.2,10
"790",1744778,540400000000,2010-02-08 12:49:18,89.56,13
"791",1744778,540100000000,2010-02-22 18:59:51,78.85,11
"792",1744778,540400000000,2010-02-28 12:39:08,19.62,3
"793",1744778,540100000000,2010-03-13 17:35:15,27.42,4
"794",1744778,540200000000,2010-04-03 17:07:44,89.18,13
"795",1744778,540400000000,2010-04-11 14:06:19,248.04,35
"796",1744778,540400000000,2010-04-11 14:13:20,-106.36,0
"797",1744778,540300000000,2010-04-17 19:11:39,26.53,3
"798",1744778,540600000000,2010-04-24 15:18:13,58.07,8
"799",1744778,540500000000,2010-05-02 14:36:56,62.37,8
"800",1744778,540400000000,2010-05-09 10:49:40,70.09,10
"801",1744778,540400000000,2010-05-09 10:55:32,-0.15,0
"802",1744778,540800000000,2010-05-22 13:45:48,75.18,10
"803",1744778,540600000000,2010-06-05 14:17:14,75.58,10
"804",1744778,540400000000,2010-06-19 12:15:57,127.07,18
"805",1744778,540600000000,2010-06-27 11:27:47,76.3,10
"806",1744778,540200000000,2010-07-07 16:11:31,78.31,11
"807",1744778,540200000000,2010-07-16 13:17:45,78.83,11
"808",1744778,540200000000,2010-07-21 18:30:35,121.7,17
"809",1744778,540200000000,2010-08-04 18:46:36,44.44,6
